address,bedroom,toilet,investor,acreage,price,lat,long,distance
Bắc Từ Liêm,3.0,2.0,other,95.0,26.0,21.065750122070305,105.798210144043,6.974861872952794
Bắc Từ Liêm,2.0,2.0,công ty cp xuất nhập khẩu tổng hợp hà nội - geleximco,72.0,25.0,21.0495662689209,105.778594970703,8.016016166896572
Tây Hồ,3.0,2.0,tân hoàng minh group,146.0,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Hoài Đức,2.0,2.0,other,60.0,14.0,21.06287956237789,105.722236633301,14.052244695347593
Hai Bà Trưng,3.0,2.0,tập đoàn vingroup,108.0,46.75925925925926,20.994333267211896,105.867561340332,4.152857196946919
Bắc Từ Liêm,3.0,2.0,other,130.0,24.5,21.0658798217773,105.801383972168,6.719865845588172
Nam Từ Liêm,2.0,1.0,other,63.0,16.0,21.0365009307861,105.754997253418,10.165976460873177
Long Biên,2.0,2.0,other,69.19,19.07790143084261,21.0404987335205,105.904792785645,5.584772142015115
Nam Từ Liêm,3.0,1.0,tập đoàn vingroup,60.0,28.5,21.0065288543701,105.753555297852,10.578458375098457
Bắc Từ Liêm,3.0,2.0,other,111.4,22.8,21.0644302368164,105.79842376709,6.871313847848848
Long Biên,3.0,3.0,tập đoàn vingroup,130.2,32.98003072196621,21.0461521148682,105.915649414063,6.836687285820978
Tây Hồ,2.0,2.0,tân hoàng minh group,88.8,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Tây Hồ,3.0,3.0,tân hoàng minh group,111.0,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Đống Đa,3.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội - handico,131.0,30.0,21.0133361816406,105.827651977539,3.1086538755643685
Gia Lâm,2.0,1.0,other,58.0,29.310344827586214,21.0024147033691,105.964111328125,11.966388708428244
Thanh Xuân,3.0,2.0,other,158.0,22.0,21.0020389556885,105.801666259766,6.069244061238424
Nam Từ Liêm,2.0,2.0,other,133.0,31.0,21.0300445556641,105.776626586914,7.884519625473456
Hai Bà Trưng,2.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội - handico,94.9,81.77028451001053,21.0104732513428,105.849258422852,2.0774756653410336
Tây Hồ,2.0,1.0,other,62.0,26.0,21.0810070037842,105.818092346191,6.814360270004972
Tây Hồ,2.0,2.0,other,74.7,45.51539491298528,21.0555438995361,105.805130004883,5.7467144670229375
Bắc Từ Liêm,2.0,2.0,other,84.0,50.0,21.06853675842289,105.802764892578,6.795305785267072
Thanh Xuân,3.0,2.0,other,106.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Cầu Giấy,2.0,2.0,other,70.0,42.85714285714285,21.0371532440186,105.786338806152,6.935462297864548
Long Biên,2.0,2.0,tập đoàn vingroup,65.1,33.256528417818735,21.0461521148682,105.915649414063,6.836687285820978
Thanh Xuân,2.0,2.0,other,80.3,30.5,20.9972763061523,105.80298614502,6.23351268578007
Tây Hồ,3.0,2.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,116.44,34.09481277911371,21.0639667510986,105.805503845215,6.2518584401137325
Thanh Xuân,3.0,2.0,other,106.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Tây Hồ,3.0,2.0,other,114.0,26.0,21.0810070037842,105.818092346191,6.814360270004972
Thanh Xuân,4.0,2.0,other,120.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Thanh Xuân,3.0,2.0,other,93.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Tây Hồ,3.0,3.0,tân hoàng minh group,111.4,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Long Biên,3.0,2.0,other,94.52,23.804485823106223,21.0576000213623,105.88459777832,4.618995151945795
Đống Đa,1.0,2.0,other,41.0,48.78048780487804,21.0235824584961,105.805229187012,4.947076271602245
Tây Hồ,3.0,2.0,tân hoàng minh group,146.0,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Thanh Xuân,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,63.04,15.0,20.9887714385986,105.818031311035,5.7247766928535615
Cầu Giấy,2.0,2.0,other,90.0,35.0,21.024976730346697,105.791229248047,6.381197551803639
Thanh Xuân,3.0,2.0,other,120.0,33.0,21.002019882202102,105.820388793945,4.48107310263983
Nam Từ Liêm,4.0,3.0,công ty cp sông đà 7,156.0,17.0,21.0315055847168,105.755378723145,10.095338863662302
Nam Từ Liêm,3.0,2.0,other,133.0,22.5,21.0174350738525,105.780395507813,7.599901943195604
Thanh Xuân,2.0,2.0,other,75.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Nam Từ Liêm,3.0,1.0,tập đoàn vingroup,60.1,24.97504159733777,21.0065288543701,105.753555297852,10.578458375098457
Thanh Xuân,3.0,3.0,other,186.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Nam Từ Liêm,1.0,1.0,tập đoàn vingroup,30.0,33.23333333333333,21.0065288543701,105.753555297852,10.578458375098457
Nam Từ Liêm,2.0,1.0,other,57.0,22.5,21.0174350738525,105.780395507813,7.599901943195604
Thanh Xuân,3.0,2.0,other,129.3,30.5,20.9972763061523,105.80298614502,6.23351268578007
Cầu Giấy,3.0,2.0,other,110.0,26.0,21.0209102630615,105.790016174316,6.5529211698080365
Tây Hồ,2.0,2.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,86.0,36.04651162790697,21.0639667510986,105.805503845215,6.2518584401137325
Cầu Giấy,4.0,3.0,other,160.0,26.0,21.0096664428711,105.793746948242,6.469169454839848
Thanh Trì,2.0,2.0,công ty cp sông đà 7,83.5,15.0,20.9687538146973,105.792106628418,9.176221747673974
Hà Đông,4.0,3.0,công ty cp đầu tư văn phú - invest,140.0,22.142857142857142,20.972412109375,105.761528015137,11.353592840817797
Đống Đa,2.0,1.0,other,45.0,20.444444444444443,21.0117028,105.8368627,2.5100188355064006
Hoàng Mai,2.0,2.0,other,72.0,25.0,20.9565887451172,105.844886779785,8.087054427552438
Thanh Xuân,2.0,2.0,other,86.4,30.5,20.9972763061523,105.80298614502,6.23351268578007
Gia Lâm,1.0,1.0,other,32.3,27.863777089783287,21.0024147033691,105.964111328125,11.966388708428244
Cầu Giấy,2.0,1.0,other,43.0,16.27906976744186,21.031399,105.7883883,6.667220659164583
Cầu Giấy,1.0,1.0,other,35.0,17.142857142857142,21.030895,105.7862784,6.8842214919208295
Thanh Xuân,2.0,2.0,other,81.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Hoàng Mai,1.0,2.0,other,32.0,17.5,20.983614000000006,105.8433353,5.129078794649504
Thanh Xuân,2.0,1.0,other,64.65,29.0,20.9947719573975,105.806129455566,6.135333850019758
Cầu Giấy,4.0,3.0,other,210.0,27.0,21.0350513458252,105.794975280762,6.0161230070470175
Cầu Giấy,2.0,1.0,other,79.0,28.10126582278481,21.0375451,105.7919566,6.363850410974318
Thanh Xuân,2.0,2.0,other,65.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Tây Hồ,2.0,2.0,other,70.5,43.97163120567376,21.0555438995361,105.805130004883,5.7467144670229375
Bắc Từ Liêm,2.0,2.0,other,73.0,31.50684931506849,21.047119140625,105.781364440918,7.664309736975253
Thanh Xuân,2.0,1.0,other,64.65,29.0,20.9947719573975,105.806129455566,6.135333850019758
Gia Lâm,1.0,1.0,other,46.2,26.40692640692641,21.0024147033691,105.964111328125,11.966388708428244
Đống Đa,2.0,2.0,other,41.0,39.02439024390244,21.0086898803711,105.820510864258,4.013076434857308
Bắc Từ Liêm,1.0,1.0,other,40.0,16.5,21.0798377990723,105.78685760498,8.869521625851869
Thanh Xuân,2.0,2.0,other,84.48,29.0,20.9947719573975,105.806129455566,6.135333850019758
Thanh Xuân,3.0,2.0,other,84.48,29.0,20.9947719573975,105.806129455566,6.135333850019758
Thanh Xuân,2.0,2.0,other,84.48,29.0,20.9947719573975,105.806129455566,6.135333850019758
Hoàng Mai,2.0,2.0,công ty cp xây dựng số 2 - vinaconex2,60.0,17.3,20.9732913970947,105.820007324219,7.050216790986244
Thanh Xuân,2.0,2.0,other,73.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Ba Đình,3.0,2.0,other,137.0,35.0,21.0295124053955,105.818168640137,3.5678103760825866
Tây Hồ,3.0,3.0,tân hoàng minh group,111.4,60.0,21.064899444580103,105.827049255371,4.8020778810573805
Thanh Xuân,3.0,2.0,other,110.37,29.0,20.9947719573975,105.806129455566,6.135333850019758
Thanh Xuân,3.0,2.0,other,97.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Thanh Xuân,3.0,3.0,other,120.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Hai Bà Trưng,2.0,2.0,other,32.0,20.3125,21.0091003,105.8564284,2.240322970220412
Hà Đông,2.0,2.0,other,67.0,29.85074626865672,20.973217010498,105.778854370117,9.847903589317568
Ba Đình,3.0,2.0,tập đoàn vingroup,120.0,64.0,21.0317993164063,105.814193725586,3.9932741062709183
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,75.0,21.33333333333333,20.972412109375,105.761528015137,11.353592840817797
Bắc Từ Liêm,3.0,2.0,công ty cp tập đoàn sunshine,105.0,34.285714285714285,21.0919170379639,105.785003662109,9.919088412159454
Bắc Từ Liêm,3.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,100.0,25.0,21.0403366088867,105.767585754395,8.914089615411918
Bắc Từ Liêm,2.0,2.0,công ty cp tập đoàn sunshine,80.0,37.5,21.0919170379639,105.785003662109,9.919088412159454
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,68.0,22.058823529411764,20.972412109375,105.761528015137,11.353592840817797
Thanh Xuân,2.0,2.0,other,67.8,34.0,21.006311416626,105.807479858398,5.3104731120532
Hoài Đức,2.0,2.0,other,66.8,11.8,20.9994716644287,105.72045135498,14.106983148071365
Tây Hồ,2.0,2.0,other,75.0,42.66666666666666,21.0555438995361,105.805130004883,5.7467144670229375
Hai Bà Trưng,4.0,3.0,tập đoàn sun group,162.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Nam Từ Liêm,2.0,2.0,other,60.0,31.0,21.0292072296143,105.764450073242,9.14874000758283
Hai Bà Trưng,2.0,2.0,tập đoàn sun group,90.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Hai Bà Trưng,3.0,2.0,tập đoàn sun group,126.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Đống Đa,3.0,3.0,other,145.0,46.206896551724135,21.0124912261963,105.811317443848,4.652290876759879
Hai Bà Trưng,1.0,1.0,công ty cp tập đoàn sunshine,45.85,34.0,20.9966850280762,105.873847961426,4.215721522818806
Hai Bà Trưng,2.0,2.0,tập đoàn sun group,98.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Cầu Giấy,3.0,3.0,other,160.0,30.0,21.0069580078125,105.801078796387,5.874521272381762
Bắc Từ Liêm,2.0,2.0,other,67.0,20.895522388059703,21.0798377990723,105.78685760498,8.869521625851869
Hà Đông,3.0,2.0,other,116.5,22.5,20.9762554168701,105.762649536133,11.023398583188474
Cầu Giấy,2.0,1.0,other,65.0,20.76923076923077,21.0450408,105.79217959999998,6.519960532496175
Hai Bà Trưng,2.0,2.0,tập đoàn sun group,78.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Hai Bà Trưng,2.0,1.0,tập đoàn sun group,92.0,40.0,21.0116748809814,105.862678527832,2.1887284705479577
Tây Hồ,1.0,1.0,tập đoàn sun group,50.0,59.0,21.04117202758789,105.825096130371,3.158527059597368
Hà Đông,2.0,2.0,other,68.0,21.5,20.9760246276855,105.761596679688,11.129799153576386
Cầu Giấy,3.0,2.0,other,168.0,38.0,21.0044841766357,105.798629760742,6.222152995588278
Gia Lâm,1.0,1.0,other,46.3,26.99784017278618,21.0024147033691,105.964111328125,11.966388708428244
Cầu Giấy,2.0,2.0,other,80.0,20.625,21.0450408,105.79217959999998,6.519960532496175
Bắc Từ Liêm,2.0,2.0,other,65.0,27.0,21.0505809783936,105.79224395752,6.7098939906414925
Hoài Đức,1.0,1.0,other,44.4,14.0,21.06287956237789,105.722236633301,14.052244695347593
Thanh Xuân,2.0,2.0,other,51.0,24.31372549019608,20.9921478,105.7994222,6.8665683462895135
Cầu Giấy,2.0,2.0,tân hoàng minh group,60.0,37.5,21.0058059692383,105.794372558594,6.563943634959253
Đan Phượng,2.0,1.0,other,84.0,15.238095238095234,21.074520111084,105.700225830078,16.614873453230885
Hà Đông,2.0,2.0,công ty cổ phần tập đoàn flc,62.0,17.0,20.9625549316406,105.765251159668,11.693759740877258
Nam Từ Liêm,3.0,2.0,other,102.0,27.0,21.033765792846697,105.770301818848,8.55776169608981
Bắc Từ Liêm,3.0,2.0,công ty tnhh thương mại - quảng cáo - xây dựng - địa ốc việt hân,110.0,25.0,21.0403366088867,105.767585754395,8.914089615411918
Hoàng Mai,1.0,1.0,doanh nghiệp tư nhân xây dựng số 1 tỉnh điện biên,45.0,14.0,20.963314056396506,105.826736450195,7.775177641365832
Hà Đông,2.0,1.0,other,60.0,15.0,20.962711334228494,105.773429870605,11.036086521773594
Cầu Giấy,2.0,2.0,other,75.6,30.0,21.0322113037109,105.799697875977,5.498706753728055
Cầu Giấy,3.0,3.0,tân hoàng minh group,99.0,50.5050505050505,21.0058059692383,105.794372558594,6.563943634959253
Nam Từ Liêm,3.0,2.0,other,125.0,27.0,21.033765792846697,105.770301818848,8.55776169608981
Nam Từ Liêm,3.0,2.0,other,94.0,43.61702127659574,21.029411315918,105.768753051758,8.70176637734733
Nam Từ Liêm,1.0,1.0,công ty cp xây dựng và thương mại bắc hà,56.0,24.0,20.9968299865723,105.793838500977,7.06358828706536
Thanh Xuân,2.0,2.0,other,84.0,31.0,21.0061817169189,105.806427001953,5.41382448337476
Hà Đông,3.0,2.0,other,119.74,15.0,20.962711334228494,105.773429870605,11.036086521773594
Hà Đông,2.0,1.0,tổng công ty đầu tư phát triển nhà và đô thị hud,72.0,22.0,20.9739627838135,105.789070129395,8.99085365996152
Tây Hồ,3.0,2.0,other,83.0,26.0,21.0810070037842,105.818092346191,6.814360270004972
Thanh Xuân,3.0,2.0,công ty cp sông đà 7,96.0,31.5,20.9962978363037,105.805633544922,6.0728948651079415
Cầu Giấy,3.0,2.0,công ty cổ phần tập đoàn flc,120.8,34.8,21.034498214721697,105.795516967773,5.953450153407223
Cầu Giấy,3.0,2.0,other,80.0,16.0,21.0450408,105.79217959999998,6.519960532496175
Thanh Xuân,3.0,2.0,other,121.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Nam Từ Liêm,2.0,2.0,other,132.0,22.5,21.0174350738525,105.780395507813,7.599901943195604
Đống Đa,3.0,3.0,tập đoàn vingroup,167.0,54.0,21.0229530334473,105.809814453125,4.48421079148588
Thanh Xuân,2.0,2.0,other,72.0,23.9,20.9860000610352,105.812187194824,6.351644266121593
Đống Đa,3.0,2.0,other,149.0,29.0,21.0211429595947,105.809349060059,4.565803344211568
Nam Từ Liêm,4.0,3.0,other,132.0,22.5,21.0174350738525,105.780395507813,7.599901943195604
Tây Hồ,3.0,2.0,tập đoàn sun group,119.0,59.0,21.04117202758789,105.825096130371,3.158527059597368
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,68.0,42.647058823529406,21.0190830230713,105.781730651855,7.433990768186256
Cầu Giấy,2.0,2.0,other,100.0,32.0,21.0360927581787,105.783302307129,7.234279174800602
Nam Từ Liêm,2.0,2.0,tập đoàn vingroup,68.0,42.647058823529406,21.0190830230713,105.781730651855,7.433990768186256
Thanh Trì,2.0,2.0,công ty cp sông đà 7,62.0,17.741935483870968,20.9644012451172,105.793334960938,9.451961097114662
Cầu Giấy,3.0,2.0,other,105.0,30.47619047619048,21.0223999023438,105.786666870117,6.8784649086302325
Đống Đa,3.0,2.0,other,110.0,33.5,21.0241241455078,105.811195373535,4.324409095070686
Thanh Xuân,2.0,2.0,other,75.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Nam Từ Liêm,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,78.0,24.35897435897436,21.0341358184814,105.764106750488,9.202744560839538
Nam Từ Liêm,2.0,1.0,công ty cổ phần tập đoàn flc,153.0,25.0,21.034076690673803,105.770355224609,8.554481604365213
Hà Đông,2.0,2.0,other,61.7,21.5,20.9760246276855,105.761596679688,11.129799153576386
Đông Anh,3.0,2.0,other,96.4,15.0,21.082349777221697,105.871757507324,6.278360936265334
Hoài Đức,2.0,1.0,other,67.0,14.0,21.06287956237789,105.722236633301,14.052244695347593
Hai Bà Trưng,2.0,2.0,tập đoàn vingroup,75.5,26.0,20.9947910308838,105.86784362793,4.116973104094032
Nam Từ Liêm,3.0,2.0,other,86.0,29.0,21.035120010376,105.767433166504,8.865717652910796
Cầu Giấy,2.0,2.0,other,93.0,44.62365591397849,21.0360012054443,105.78246307373,7.3198381560279
Thạch Thất,2.0,2.0,other,65.9,13.2,20.9905242919922,105.525192260742,34.27979849972795
Ba Đình,3.0,3.0,other,168.0,46.0,21.025936126709,105.822189331055,3.166517965903937
Cầu Giấy,3.0,2.0,other,94.0,34.04255319148936,21.0096664428711,105.793746948242,6.469169454839848
Thanh Trì,2.0,2.0,other,65.0,12.8,20.9439792633057,105.855438232422,9.45683754063724
Cầu Giấy,2.0,2.0,other,98.0,29.0,21.0190162658691,105.79320526123,6.258376371331749
Thạch Thất,2.0,2.0,other,65.9,13.2,21.0107879638672,105.506408691406,36.01862278969889
Hoàng Mai,3.0,2.0,other,90.0,22.0,20.973093032836896,105.838371276855,6.382239122440024
Cầu Giấy,3.0,2.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,110.0,31.0,21.014102935791,105.801788330078,5.520454417467471
Thanh Xuân,2.0,2.0,other,79.0,24.0,20.985431671142603,105.839340209961,5.027127440538586
Bắc Từ Liêm,3.0,2.0,công ty cp tập đoàn sunshine,103.0,48.54368932038835,21.0919170379639,105.785003662109,9.919088412159454
Thạch Thất,2.0,2.0,other,65.9,13.2,21.0107879638672,105.506408691406,36.01862278969889
Cầu Giấy,3.0,2.0,other,99.0,27.0,21.0350513458252,105.794975280762,6.0161230070470175
Đống Đa,1.0,1.0,other,50.0,32.0,21.0047944,105.8356179,3.20488179388144
Hà Đông,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị hud,68.0,22.0,20.9739627838135,105.789070129395,8.99085365996152
Thanh Xuân,3.0,2.0,other,110.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Long Biên,3.0,2.0,other,92.5,21.0,21.0576000213623,105.88459777832,4.618995151945795
Cầu Giấy,3.0,2.0,other,101.0,27.0,21.0350513458252,105.794975280762,6.0161230070470175
Thanh Trì,2.0,2.0,công ty tnhh bất động sản và xây dựng việt hưng,67.0,25.0,20.9842433929443,105.808448791504,6.756842828368372
Tây Hồ,2.0,1.0,other,67.17,26.0,21.0810070037842,105.818092346191,6.814360270004972
Thanh Xuân,2.0,2.0,other,72.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Thanh Xuân,2.0,2.0,other,86.0,30.5,20.9972763061523,105.80298614502,6.23351268578007
Hoàng Mai,2.0,2.0,công ty cp xây dựng số 2 - vinaconex2,74.8,17.3,20.9732913970947,105.820007324219,7.050216790986244
Bắc Từ Liêm,2.0,2.0,other,67.3,18.7221396731055,21.0798377990723,105.78685760498,8.869521625851869
Hoàng Mai,2.0,2.0,tổng công ty đầu tư phát triển nhà và đô thị bộ quốc phòng,65.0,16.0,20.9836158752441,105.820434570313,6.041682910258938
Cầu Giấy,2.0,2.0,tân hoàng minh group,38.0,39.92105263157895,21.0058059692383,105.794372558594,6.563943634959253
Nam Từ Liêm,2.0,2.0,other,79.0,28.0,21.0304050445557,105.777030944824,7.843262610993572
Bắc Từ Liêm,3.0,2.0,other,121.6,26.0,21.047119140625,105.781364440918,7.664309736975253
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,74.0,25.0,20.972412109375,105.761528015137,11.353592840817797
Long Biên,2.0,2.0,other,75.0,33.0,21.0456924438477,105.880599975586,3.467331441541796
Hà Đông,2.0,2.0,other,61.94,15.0,20.9540576934814,105.740982055664,14.272942061885065
Thanh Xuân,3.0,2.0,other,110.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Hai Bà Trưng,1.0,1.0,tập đoàn vingroup,53.0,26.0,20.9947910308838,105.86784362793,4.116973104094032
Thanh Xuân,3.0,2.0,other,90.0,32.0,20.998046875,105.80354309082,6.137425589905641
Long Biên,2.0,2.0,other,72.0,34.72222222222222,21.0392207,105.8729201,2.413314575612916
Gia Lâm,2.0,2.0,other,63.7,34.53689167974882,21.0024147033691,105.964111328125,11.966388708428244
Hoàng Mai,2.0,2.0,công ty cp xây dựng số 2 - vinaconex2,80.0,17.3,20.9732913970947,105.820007324219,7.050216790986244
Hoàng Mai,2.0,2.0,other,79.0,25.0,20.9827823638916,105.834381103516,5.466941142130408
Hà Đông,2.0,1.0,other,62.0,15.32258064516129,20.959997177124,105.798553466797,9.499690977853634
Hà Đông,2.0,2.0,other,67.0,14.9,20.952579498291,105.75757598877,13.018617104311154
Cầu Giấy,2.0,2.0,other,87.0,27.5,21.0292377471924,105.793853759766,6.0936566264165215
Thanh Xuân,3.0,2.0,other,110.0,29.0,20.9947719573975,105.806129455566,6.135333850019758
Ba Đình,3.0,2.0,tập đoàn vingroup,110.0,64.0,21.0317993164063,105.814193725586,3.9932741062709183
Hai Bà Trưng,3.0,2.0,tập đoàn vingroup,106.0,26.0,20.9947910308838,105.86784362793,4.116973104094032
Thanh Trì,3.0,2.0,other,141.8,16.0,20.9326725006104,105.850074768066,10.713507468163096
Gia Lâm,3.0,2.0,other,76.4,32.72251308900523,21.0024147033691,105.964111328125,11.966388708428244
Hà Đông,2.0,2.0,other,62.0,20.32258064516129,20.9939575195313,105.788909912109,7.667191231636965
Hoàng Mai,3.0,2.0,other,99.0,25.0,20.9827823638916,105.834381103516,5.466941142130408
Hà Đông,3.0,2.0,other,86.0,16.7,20.9846420288086,105.774719238281,9.46535495033188
Hoàng Mai,2.0,2.0,other,65.0,19.5,20.9561653137207,105.843521118164,8.148995645882346
Gia Lâm,2.0,2.0,other,65.0,33.30769230769231,21.0024147033691,105.964111328125,11.966388708428244
Nam Từ Liêm,2.0,2.0,other,66.0,27.272727272727277,21.0292072296143,105.764450073242,9.14874000758283
Ba Đình,3.0,2.0,other,170.0,46.47058823529412,21.0296936035156,105.821510314941,3.2211684809088053
Gia Lâm,3.0,2.0,other,79.9,35.043804755944926,21.0024147033691,105.964111328125,11.966388708428244
Thanh Xuân,2.0,2.0,other,91.5,28.0,21.0004196166992,105.803436279297,6.003063114612288
Bắc Từ Liêm,2.0,1.0,other,41.0,16.829268292682926,21.0399985,105.7976904,5.8274216471220335
Hà Đông,2.0,2.0,other,72.0,16.7,20.9643268585205,105.749549865723,12.888890190606112
Ba Đình,2.0,2.0,other,80.0,45.0,21.0296936035156,105.821510314941,3.2211684809088053
Cầu Giấy,2.0,2.0,tân hoàng minh group,72.0,43.05555555555557,21.0058059692383,105.794372558594,6.563943634959253
Tây Hồ,3.0,2.0,other,136.0,33.0,21.046695709228494,105.800834655762,5.722169831722336
Nam Từ Liêm,3.0,2.0,công ty cổ phần tập đoàn flc,124.0,25.0,21.034076690673803,105.770355224609,8.554481604365213
Gia Lâm,1.0,1.0,other,50.0,24.8,21.0024147033691,105.964111328125,11.966388708428244
Cầu Giấy,2.0,1.0,tân hoàng minh group,60.0,37.5,21.0058059692383,105.794372558594,6.563943634959253
Cầu Giấy,3.0,2.0,other,105.7,39.0,21.0180606842041,105.79606628418,5.9864713058458126
Thanh Trì,2.0,1.0,other,53.0,16.41509433962264,20.9461421966553,105.855453491211,9.2162475303819
Cầu Giấy,3.0,2.0,other,121.0,28.925619834710744,21.008365631103494,105.802909851074,5.636680040353356
Cầu Giấy,2.0,2.0,tân hoàng minh group,76.0,42.10526315789474,21.0058059692383,105.794372558594,6.563943634959253
Hà Đông,2.0,2.0,công ty cp đầu tư văn phú - invest,74.0,27.83783783783784,20.972412109375,105.761528015137,11.353592840817797
Hoàng Mai,3.0,2.0,công ty cp xây dựng số 2 - vinaconex2,96.0,17.3,20.9732913970947,105.820007324219,7.050216790986244
Gia Lâm,3.0,2.0,other,80.0,28.125,21.0024147033691,105.964111328125,11.966388708428244
Long Biên,2.0,2.0,other,69.21,23.262534315850317,21.0576000213623,105.88459777832,4.618995151945795
Hà Đông,3.0,2.0,other,100.0,21.5,20.9760246276855,105.761596679688,11.129799153576386
Thanh Xuân,3.0,2.0,other,89.93,32.0,20.998046875,105.80354309082,6.137425589905641
Hà Đông,2.0,2.0,other,60.1,13.0,20.9540576934814,105.740982055664,14.272942061885065
Thanh Xuân,2.0,2.0,công ty cp sông đà 7,71.22,31.5,20.9962978363037,105.805633544922,6.0728948651079415
Hai Bà Trưng,2.0,2.0,other,43.0,18.6046511627907,21.00580260000001,105.8549049,2.582032390857236
Hà Đông,2.0,2.0,other,61.94,14.5,20.9540576934814,105.740982055664,14.272942061885065
Tây Hồ,2.0,2.0,công ty cp xây dựng và thương mại bắc hà,83.0,38.55421686746988,21.0530242919922,105.798637390137,6.207575446891629
Cầu Giấy,3.0,2.0,other,119.0,40.5,21.0180606842041,105.79606628418,5.9864713058458126
Thanh Xuân,2.0,2.0,other,70.0,27.0,21.004817962646506,105.804672241211,5.646182286792923
Thanh Xuân,3.0,2.0,other,90.0,24.0,20.9855403900146,105.798942565918,7.366195994422775
Long Biên,2.0,1.0,tổng công ty đầu tư phát triển nhà và đô thị hud,73.6,21.05978260869565,21.0626907348633,105.908332824707,6.914078010129876
Cầu Giấy,2.0,2.0,tổng công ty đầu tư phát triển hạ tầng đô thị - udic,163.0,31.5,21.01584815979,105.797607421875,5.8856054396642765
Tây Hồ,2.0,2.0,other,88.0,26.0,21.0511112213135,105.800590515137,5.933422430502014
Nam Từ Liêm,2.0,2.0,other,67.0,29.0,21.035120010376,105.767433166504,8.865717652910796
Thanh Trì,3.0,2.0,công ty tnhh bất động sản và xây dựng việt hưng,106.0,25.0,20.9842433929443,105.808448791504,6.756842828368372
Cầu Giấy,2.0,2.0,other,74.0,32.0,21.0443725585938,105.803230285645,5.401400613960035
Cầu Giấy,4.0,3.0,other,148.0,27.2,21.008962631225604,105.793128967285,6.555909352641237
Cầu Giấy,3.0,2.0,tổng công ty đầu tư và phát triển nhà hà nội - handico,120.42,18.0,21.0295677185059,105.791877746582,6.2992932145981
Gia Lâm,1.0,1.0,other,43.0,27.90697674418605,21.0024147033691,105.964111328125,11.966388708428244
Cầu Giấy,3.0,2.0,other,125.7,37.5,21.0180606842041,105.79606628418,5.9864713058458126
Gia Lâm,1.0,2.0,other,43.0,32.55813953488372,21.0024147033691,105.964111328125,11.966388708428244
Hoài Đức,2.0,2.0,other,70.0,14.0,21.06287956237789,105.722236633301,14.052244695347593
Nam Từ Liêm,3.0,3.0,công ty cổ phần tập đoàn flc,159.0,25.0,21.034076690673803,105.770355224609,8.554481604365213
Hà Đông,2.0,2.0,other,68.0,14.5,20.9819164276123,105.742492675781,12.57099244724554
Hoàng Mai,2.0,1.0,other,48.0,13.75,20.9842193,105.8460887,5.016937978460164
Tây Hồ,2.0,2.0,công ty cp xây dựng và thương mại bắc hà,87.4,40.045766590389015,21.0530242919922,105.798637390137,6.207575446891629
Cầu Giấy,3.0,2.0,other,94.4,25.0,21.0409908294678,105.790054321289,6.626431371796588
Thanh Trì,3.0,2.0,other,107.0,16.0,20.9326725006104,105.850074768066,10.713507468163096
Gia Lâm,2.0,1.0,other,55.6,26.97841726618705,21.0024147033691,105.964111328125,11.966388708428244
